CustomerID,Recency,Frequency,Monetary
15560.0,398,2,153.52
15561.0,12,8,985.29
15562.0,425,2,120.86000000000001
15563.0,22,7,2391.17
15564.0,463,2,70.05
15565.0,50,2,161.16
15566.0,393,2,212.59
15567.0,19,1,59.7
15568.0,3,3,623.29
15569.0,132,7,434.22
15570.0,7,25,6797.18
15571.0,12,14,2892.28
15572.0,5,10,2951.28
15573.0,32,5,919.5600000000001
15574.0,178,6,833.97
15575.0,620,1,30.1
15576.0,38,1,470.58
15577.0,151,5,331.38
15578.0,162,1,85.8
15579.0,69,5,1079.98
15580.0,377,8,1230.84
15581.0,156,35,3712.54
15582.0,25,3,662.23
15583.0,376,1,93.51
15584.0,24,6,1063.88
15585.0,177,1,412.3
15586.0,593,3,562.95
15587.0,50,2,61.199999999999996
15589.0,256,3,438.73
15590.0,382,5,1429.06
15591.0,583,2,88.21000000000001
15592.0,47,1,314.66
15593.0,71,1,45.0
15594.0,16,5,1687.27
15595.0,488,1,64.8
15596.0,101,9,2180.77
15597.0,35,2,562.77
15598.0,53,2,533.57
15599.0,27,3,1178.97
15600.0,428,4,965.9
15601.0,11,30,11599.41
15602.0,8,13,1617.7
15603.0,648,1,40.0
15604.0,52,1,216.39
15605.0,36,9,1500.53
15606.0,61,17,1726.15
15607.0,337,9,1367.83
15608.0,28,5,1546.7
15609.0,184,1,268.78000000000003
15610.0,52,1,112.46000000000001
15611.0,10,21,1309.19
15612.0,36,2,90.9
15613.0,610,1,305.5
15614.0,438,4,839.75
15615.0,10,45,12298.81
15616.0,438,1,164.26
15617.0,396,3,696.44
15618.0,33,4,752.451
15620.0,57,4,1693.78
15621.0,4,2,61.85
15622.0,43,17,6493.18
15623.0,141,8,1895.25
15624.0,117,4,510.72
15625.0,104,9,2538.06
15626.0,75,3,988.92
15627.0,457,2,296.42
15628.0,5,17,4838.51
15629.0,450,4,1206.72
15630.0,45,3,1169.25
15631.0,642,1,563.79
15632.0,16,8,2157.45
15633.0,509,12,2432.55
15634.0,17,2,549.25
15636.0,90,4,978.69
15637.0,53,4,527.87
15638.0,436,3,131.22
15639.0,134,3,855.72
15640.0,4,26,10565.91
15641.0,105,12,4428.5
15642.0,730,1,21.330000000000002
15643.0,192,3,311.45
15644.0,166,4,775.84
15645.0,19,3,678.53
15646.0,158,5,667.4000000000001
15647.0,415,1,169.0
15648.0,204,2,452.03
15649.0,387,1,34.6
15650.0,522,2,456.97
15651.0,37,5,710.06
15652.0,91,5,785.99
15653.0,116,1,48.0
15654.0,9,2,257.01
15655.0,243,1,489.17
15656.0,45,4,629.9
15657.0,23,1,30.0
15658.0,190,8,1615.2
15659.0,44,3,386.41
15660.0,25,15,2116.48
15661.0,317,7,453.37
15662.0,661,2,157.92000000000002
15663.0,106,1,133.63
15664.0,51,4,936.16
15665.0,168,5,3381.5499999999997
15666.0,472,2,525.08
15667.0,40,1,136.56
15669.0,40,4,434.90000000000003
15670.0,297,2,248.65
15671.0,26,6,1036.37
15672.0,725,1,32.550000000000004
15673.0,88,9,3996.23
15674.0,73,12,5241.08
15675.0,81,4,431.98
15676.0,19,3,2715.68
15677.0,49,3,995.53
15678.0,53,3,1246.16
15679.0,24,4,737.52
15680.0,9,10,3447.49
15681.0,25,12,1389.82
15682.0,599,2,317.84000000000003
15683.0,117,2,457.99
15684.0,547,3,116.25
15685.0,450,1,51.480000000000004
15687.0,9,9,2459.53
15688.0,419,1,172.57
15689.0,120,3,336.68
15690.0,4,2,162.51
15691.0,252,4,257.28
15692.0,28,1,191.04
15693.0,659,1,33.75
15694.0,8,16,1066.13
15695.0,267,4,861.22
15696.0,33,13,3059.04
15697.0,690,1,230.4
15698.0,624,1,15.0
15699.0,18,1,212.1
15700.0,172,2,588.93
15701.0,2,4,1350.54
15702.0,476,1,99.22
15703.0,265,1,104.00999999999999
15704.0,140,6,2448.74
15705.0,201,1,69.5
15706.0,65,3,725.96
15707.0,35,4,810.1
15708.0,41,9,3260.44
15709.0,284,2,177.82
15710.0,417,1,767.95
15711.0,557,2,394.95
15712.0,9,11,2692.58
15713.0,143,4,662.25
15714.0,12,4,409.58
15715.0,556,5,614.6
15716.0,146,11,2130.43
15717.0,234,5,487.04
15718.0,540,1,275.43
15719.0,33,31,9471.75
15720.0,24,2,591.66
15721.0,12,1,394.35
15722.0,36,9,1968.4
15723.0,365,4,613.64
15724.0,201,3,310.15999999999997
15725.0,15,1,407.25
15726.0,390,1,274.91
15727.0,17,14,6893.64
15728.0,380,2,236.62
15729.0,213,3,191.95000000000002
15730.0,66,5,1592.8600000000001
15731.0,554,1,125.3
15732.0,212,10,1383.43
15733.0,283,1,149.9
15734.0,115,4,599.52
15735.0,421,1,293.78
15736.0,435,2,1332.8
15737.0,23,7,982.32
15738.0,19,41,6111.84
15739.0,66,1,77.6
15740.0,49,1,126.80000000000001
15741.0,458,2,195.48000000000002
15742.0,619,1,106.92
15743.0,16,4,682.97
15744.0,78,1,6.959999999999999
15745.0,19,4,864.94
15746.0,134,1,182.96
15747.0,13,9,1831.73
15748.0,40,3,190.76
15750.0,3,18,5548.881
15751.0,461,10,1036.6200000000001
15752.0,40,9,3810.06
15754.0,51,7,2078.79
15755.0,10,17,5591.66
15756.0,61,4,484.11
15757.0,66,6,2616.45
15758.0,25,1,205.25
15759.0,297,5,192.11
15761.0,443,1,37.95
15762.0,65,2,532.95
15763.0,32,2,700.37
15764.0,88,8,3769.31
15765.0,667,1,298.38
15766.0,64,3,276.26
15768.0,116,34,8538.33
15769.0,374,1,30.599999999999998
15770.0,613,1,283.2
15771.0,604,3,368.65
15772.0,418,1,233.58
15773.0,6,2,264.24
15774.0,69,6,1002.11
15775.0,245,1,100.4
15776.0,133,1,181.76
15777.0,241,5,337.16
15778.0,431,1,282.45
15779.0,463,2,82.35000000000001
15780.0,184,3,439.58
15781.0,25,3,279.52
15782.0,10,4,555.39
15783.0,11,1,190.62
15784.0,468,2,593.1
15785.0,33,16,2442.03
15786.0,46,5,6905.56
15787.0,26,3,813.06
15788.0,509,1,167.35
15789.0,358,6,1712.87
15790.0,10,1,191.27
15791.0,44,5,2696.01
15792.0,400,2,911.12
15793.0,379,5,119.31
15794.0,737,1,164.01999999999998
15795.0,150,8,1819.66
15796.0,1,17,3912.05
15798.0,493,3,1417.59
15799.0,76,4,1162.39
15800.0,107,7,989.32
15801.0,46,3,968.65
15803.0,51,3,657.6
15804.0,1,13,3529.27
15805.0,23,29,8215.03
15806.0,46,3,371.22
15807.0,50,5,1469.9
15808.0,306,21,9253.8
15809.0,36,7,738.94
15810.0,79,8,2398.8
15811.0,22,7,2986.6800000000003
15812.0,107,10,749.51
15813.0,208,2,413.26
15814.0,17,6,1290.59
15815.0,64,4,482.14
15816.0,542,2,93.3
15817.0,421,3,2384.93
15818.0,588,1,123.5
15819.0,49,10,3769.88
15820.0,320,1,116.97999999999999
15821.0,44,2,459.36
15822.0,3,6,1029.3799999999999
15823.0,731,1,2523.19
15824.0,453,2,316.68
15825.0,172,1,159.84
15826.0,56,4,1604.46
15827.0,73,28,2553.64
15828.0,375,1,797.42
15829.0,99,2,565.34
15830.0,38,1,547.0
15831.0,58,3,385.24
15832.0,254,1,832.59
15833.0,738,1,80.4
15834.0,70,6,2986.22
15835.0,44,4,813.9
15836.0,50,1,62.47
15837.0,65,2,697.61
15838.0,25,1,17.28
15839.0,33,3,995.21
15840.0,59,2,335.43
15841.0,73,8,937.8299999999999
15842.0,393,2,452.18
15843.0,304,1,80.70000000000002
15844.0,46,1,108.83999999999999
15845.0,18,11,3063.57
15846.0,385,1,107.01
15847.0,38,5,645.34
15848.0,622,1,121.03999999999999
15850.0,19,6,839.06
15851.0,527,1,70.73
15852.0,197,2,67.81
15853.0,52,1,110.8
15854.0,4,19,2115.28
15855.0,137,6,868.94
15856.0,4,50,10014.95
15857.0,19,2,247.68
15858.0,16,13,2735.56
15859.0,432,1,281.66
15860.0,41,17,2014.13
15861.0,12,11,3886.09
15862.0,8,13,2022.5
15863.0,26,5,298.15
15864.0,67,4,104.0
15865.0,41,5,1477.99
15866.0,101,1,173.29
15867.0,5,31,7255.64
15868.0,583,1,41.43
15869.0,277,3,289.47
15870.0,33,4,681.71
15871.0,437,1,19.2
15872.0,15,4,592.65
15874.0,64,19,4128.18
15875.0,646,1,108.52
15877.0,2,2,411.64
15878.0,562,2,211.73
15879.0,404,3,863.22
15880.0,369,1,291.68
15881.0,312,4,118.49
15882.0,199,7,602.29
15883.0,2,2,348.28
15884.0,432,2,102.37
15885.0,93,11,884.38
15886.0,60,4,544.51
15887.0,556,1,395.65000000000003
15888.0,81,3,228.81
15889.0,157,8,1225.68
15890.0,395,3,107.15
15891.0,227,1,422.77
15892.0,669,1,101.0
15894.0,253,2,182.3
15895.0,150,1,21.85
15897.0,194,2,96.2
15898.0,1,25,3942.92
15899.0,369,1,43.5
15900.0,24,4,747.58
15901.0,17,6,599.53
15902.0,380,1,120.35
15903.0,26,5,564.99
15904.0,8,1,140.73
15905.0,543,1,111.29
15906.0,20,10,1818.69
15907.0,4,3,826.07
15908.0,512,1,158.89
15909.0,174,1,69.53999999999999
15910.0,1,15,2444.02
15911.0,624,8,1559.04
15912.0,178,9,731.48
15913.0,534,1,6.300000000000001
15914.0,378,2,50.28
15915.0,402,1,321.44
15916.0,16,12,2232.15
15917.0,248,5,414.27
15918.0,191,3,581.69
15919.0,20,2,495.74
15920.0,154,8,362.94
15921.0,173,4,511.9
15922.0,373,1,248.07999999999998
15923.0,373,1,101.6
15924.0,731,1,77.65
15925.0,194,1,168.9
15926.0,542,1,105.49
15927.0,647,1,104.44
15928.0,656,1,101.53
15930.0,67,1,416.14
15931.0,428,1,199.95
15932.0,4,8,1175.65
15933.0,21,3,1002.5500000000001
15934.0,418,1,98.28
15935.0,239,1,103.54
15936.0,379,2,253.89000000000001
15937.0,64,1,145.35
15938.0,112,9,627.52
15939.0,90,12,1227.1699999999998
15941.0,637,1,70.02
15942.0,134,1,224.39
15943.0,650,2,232.14
15944.0,277,4,445.32
15945.0,365,4,196.67
15946.0,503,1,15.0
15947.0,83,1,389.15999999999997
15948.0,8,3,1497.39
15949.0,17,2,360.55
15950.0,32,10,4350.0
15951.0,9,3,847.62
15952.0,34,4,669.26
15953.0,15,17,1526.17
15954.0,589,1,151.75
15955.0,24,21,5661.34
15956.0,551,1,249.95
15957.0,32,3,830.35
15958.0,74,4,394.42
15959.0,682,2,469.14
15960.0,374,4,328.45
15961.0,379,1,193.92
15962.0,449,1,287.23
15963.0,20,2,407.26
15964.0,663,1,265.08
15965.0,17,13,2193.3
15966.0,451,1,426.53000000000003
15967.0,23,12,2537.05
15968.0,388,1,320.1
15969.0,3,5,602.96
15970.0,304,2,297.62
15971.0,67,6,148.25
15972.0,456,4,1253.63
15973.0,367,2,104.6
15974.0,39,7,2533.95
15975.0,84,1,371.01
15976.0,165,6,1464.06
15977.0,17,2,732.82
15978.0,77,3,1922.21
15979.0,603,1,291.3
15980.0,89,5,891.35
15981.0,25,13,3450.27
15982.0,605,1,249.71
15983.0,22,8,2169.5
15984.0,3,25,4809.05
15985.0,123,7,1621.43
15986.0,30,2,333.09
15987.0,12,7,719.76
15988.0,19,3,652.84
15989.0,376,2,288.92
15990.0,44,7,1554.55
15991.0,534,1,77.10999999999999
15992.0,4,3,871.65
15993.0,9,7,2406.62
15994.0,55,3,945.4
15995.0,414,1,488.44
15996.0,88,7,1182.17
15998.0,37,16,7461.41
15999.0,736,1,20.4
16001.0,381,1,499.45
16002.0,625,1,150.04
16003.0,30,9,2839.64
16004.0,475,5,1551.3
16005.0,12,10,2207.59
16006.0,211,2,328.71999999999997
16007.0,48,7,2895.48
16008.0,24,15,3628.48
16009.0,44,2,650.3100000000001
16010.0,246,11,1656.01
16011.0,8,29,4748.49
16012.0,35,5,2162.62
16013.0,8,8,1139.75
16014.0,38,5,1022.88
16015.0,4,3,595.8199999999999
16016.0,3,11,1748.95
16017.0,47,5,1307.48
16018.0,39,4,428.7
16019.0,47,23,3744.8
16020.0,17,3,719.51
16021.0,395,2,422.88
16022.0,260,1,504.23
16023.0,46,3,563.51
16024.0,12,3,298.26
16025.0,30,1,435.65999999999997
16026.0,43,1,236.09
16027.0,137,7,223.77
16028.0,596,1,77.5
16029.0,81,6,216.79999999999998
16030.0,310,1,326.93
16031.0,92,2,452.8
16032.0,456,6,1888.52
16033.0,6,27,8665.53
16034.0,196,5,644.93
16035.0,560,1,104.85
16036.0,87,4,1811.01
16037.0,270,5,1083.17
16038.0,8,3,430.9
16039.0,424,2,436.11
16040.0,65,7,1901.05
16042.0,22,8,2008.41
16043.0,38,7,1110.73
16044.0,435,1,332.94
16045.0,120,8,2077.13
16046.0,562,1,180.13
16048.0,373,4,614.61
16049.0,40,6,1623.09
16050.0,174,3,264.75
16051.0,682,1,188.44
16052.0,54,1,262.98
16053.0,33,6,2642.15
16054.0,145,4,1366.42
16055.0,221,1,90.5
16056.0,45,1,490.2
16057.0,16,10,3466.27
16058.0,406,1,17.700000000000003
16059.0,66,12,2793.73
16060.0,431,2,342.65000000000003
16061.0,431,1,29.75
16062.0,10,8,2076.79
16063.0,260,1,335.32
16064.0,725,1,105.01
16065.0,365,8,1784.98
16066.0,17,5,919.1
16067.0,563,3,787.02
16068.0,594,1,101.05
16069.0,418,1,304.9
16070.0,22,2,419.78999999999996
16071.0,45,4,1046.44
16072.0,288,4,2942.72
16074.0,390,1,163.65
16075.0,503,2,551.73
16076.0,3,9,1579.94
16078.0,669,1,282.53000000000003
16079.0,17,3,108.84
16080.0,82,4,454.55
16081.0,56,8,3486.71
16082.0,670,1,85.6
16083.0,101,4,1036.85
16084.0,299,1,362.18
16085.0,23,12,1976.27
16086.0,59,10,1704.58
16087.0,410,1,33.75
16088.0,592,1,33.75
16089.0,386,2,219.94
16090.0,624,1,128.16
16091.0,155,2,315.06
16092.0,115,6,1255.99
16093.0,107,1,17.0
16094.0,12,11,2462.31
16095.0,456,1,446.05
16096.0,264,4,830.07
16097.0,240,1,110.4
16098.0,88,14,1574.5
16099.0,50,6,857.7
16100.0,463,1,578.14
16101.0,71,4,2992.01
16102.0,42,3,873.16
16103.0,7,22,2917.41
16104.0,62,9,1902.78
16105.0,249,5,1651.78
16106.0,66,1,108.38
16107.0,29,4,195.3
16108.0,85,4,2108.79
16109.0,219,2,257.82
16110.0,45,4,1584.67
16111.0,428,1,481.33
16112.0,143,2,100.7
16113.0,183,1,110.15
16114.0,171,1,135.75000000000003
16115.0,10,12,2402.1
16116.0,212,1,456.08
16117.0,190,3,586.15
16118.0,653,1,88.62
16119.0,8,7,977.79
16120.0,59,4,664.5
16121.0,57,5,1381.44
16122.0,73,6,600.9
16123.0,52,1,240.28
16124.0,317,4,1257.28
16125.0,367,14,3401.46
16126.0,29,15,4429.48
16127.0,39,2,731.86
16128.0,18,10,2955.56
16129.0,407,3,1203.84
16130.0,422,4,649.63
16131.0,52,9,2153.29
16132.0,544,2,153.8
16133.0,4,49,5269.54
16134.0,22,5,1874.16
16135.0,263,2,601.2
16136.0,60,4,692.67
16137.0,680,1,417.01
16138.0,379,3,401.04
16139.0,19,5,970.96
16140.0,66,3,1038.33
16141.0,88,2,760.7
16142.0,250,1,431.04
16143.0,3,12,3538.53
16145.0,9,19,5536.900000000001
16146.0,204,3,658.98
16147.0,134,5,1903.19
16148.0,437,1,138.66
16149.0,5,3,356.46
16150.0,43,10,3351.38
16152.0,269,1,117.5
16153.0,50,11,3682.32
16155.0,382,5,646.45
16156.0,9,19,4250.09
16157.0,16,3,343.07
16158.0,522,7,417.85
16159.0,282,4,1080.11
16160.0,65,1,35.01
16161.0,2,43,10768.88
16162.0,252,1,11.9
16163.0,365,5,926.52
16164.0,17,3,527.8199999999999
16166.0,428,2,384.99
16167.0,414,5,805.4300000000001
16168.0,11,56,4394.64
16169.0,8,4,1270.95
16170.0,51,20,6050.5
16171.0,59,1,73.2
16172.0,95,7,1646.76
16173.0,16,6,1165.38
16174.0,126,6,1064.6
16175.0,94,7,1513.68
16176.0,421,4,1015.21
16177.0,50,8,1899.6
16178.0,138,2,385.94
16179.0,61,1,170.89
16180.0,100,13,4162.44
16181.0,73,1,163.94
16182.0,72,2,112.88
16183.0,67,4,697.8100000000001
16184.0,64,6,843.02
16185.0,17,3,590.12
16186.0,23,26,7629.34
16187.0,32,15,4216.34
16188.0,45,5,990.15
16189.0,16,2,125.57999999999998
16190.0,40,8,1874.05
16191.0,3,16,1816.1
16192.0,736,1,163.35
16193.0,237,2,581.66
16194.0,375,1,80.39999999999999
16195.0,723,1,321.86
16196.0,489,1,93.3
16197.0,469,9,1241.12
16198.0,75,2,675.571
16199.0,471,1,29.700000000000003
16200.0,4,12,4615.54
16201.0,3,5,1957.17
16202.0,361,9,1765.16
16203.0,59,6,892.95
16204.0,23,3,808.51
16205.0,31,7,1275.49
16206.0,55,13,2158.36
16207.0,25,1,243.49
16208.0,45,10,2663.75
16209.0,89,5,827.29
16210.0,2,25,2245.45
16211.0,89,2,531.69
16212.0,19,4,1136.73
16213.0,79,1,82.5
16214.0,171,4,1474.93
16215.0,81,1,211.9
16216.0,267,1,486.09000000000003
16217.0,235,2,234.55
16218.0,30,11,1961.74
16221.0,37,9,1608.77
16222.0,318,2,1072.3
16223.0,375,2,883.17
16224.0,57,5,1355.33
16225.0,45,15,2624.6
16226.0,203,5,456.45
16227.0,225,3,469.37
16228.0,385,3,408.89000000000004
16229.0,87,6,2212.94
16230.0,190,2,516.14
16231.0,379,4,953.62
16232.0,44,7,1561.28
16233.0,71,8,1075.0
16234.0,476,2,203.99
16235.0,41,8,1608.73
16236.0,78,1,378.31
16237.0,437,1,129.85
16238.0,423,1,63.66
16239.0,57,5,412.82
16240.0,24,2,1903.39
16241.0,10,16,3609.8
16242.0,8,14,6324.22
16243.0,34,2,264.4
16244.0,212,2,1512.55
16245.0,24,3,1251.59
16246.0,460,2,667.36
16247.0,170,1,66.26
16248.0,62,1,152.94
16249.0,53,5,845.3000000000001
16250.0,261,3,548.64
16251.0,512,1,123.11
16252.0,383,1,276.14
16253.0,67,7,3820.99
16254.0,378,3,808.42
16255.0,17,15,3926.64
16256.0,267,2,114.55000000000001
16258.0,45,13,4751.99
16259.0,410,3,325.15
16260.0,51,1,210.76000000000002
16261.0,17,6,939.46
16262.0,378,1,601.0500000000001
16263.0,423,1,161.54
16264.0,438,2,669.83
16265.0,9,12,4884.53
16266.0,74,14,1201.41
16267.0,591,1,41.1
16268.0,71,2,557.7
16269.0,438,1,674.15
16270.0,353,1,684.99
16271.0,16,8,2901.92
16272.0,117,1,411.7
16273.0,656,1,115.75
16274.0,373,1,217.55
16275.0,197,3,1679.14
16276.0,177,3,223.8
16277.0,734,1,87.24
16278.0,100,3,581.6
16279.0,21,9,4782.97
16280.0,725,1,212.35
16281.0,72,2,337.02
16282.0,340,3,330.31
16283.0,6,8,3989.75
16284.0,31,3,944.09
16285.0,646,1,176.8
16286.0,477,2,247.25
16287.0,170,5,529.8000000000001
16288.0,470,1,77.0
16289.0,462,1,95.06
16290.0,465,4,1280.34
16292.0,122,5,738.86
16293.0,22,15,3401.29
16294.0,477,1,126.05000000000001
16295.0,10,4,1079.25
16296.0,626,4,1154.69
16297.0,269,1,293.01
16298.0,23,6,648.76
16299.0,477,1,193.65
16300.0,430,3,1307.97
16301.0,737,1,107.33
16302.0,127,1,182.22
16303.0,26,7,4811.96
16304.0,695,1,357.79
16305.0,139,1,361.21999999999997
16306.0,214,7,939.8
16307.0,429,3,1020.44
16309.0,106,2,523.97
16310.0,414,2,418.57
16311.0,18,2,581.39
16312.0,432,1,154.3
16313.0,3,2,256.38
16314.0,390,3,785.42
16315.0,331,2,286.40999999999997
16316.0,64,13,3977.48
16317.0,120,5,1650.98
16318.0,35,1,282.7
16320.0,172,6,3482.0099999999998
16321.0,72,7,390.35
16322.0,1,2,306.85
16323.0,578,1,48.599999999999994
16324.0,128,3,382.39
16325.0,47,11,2062.79
16326.0,6,24,3606.4
16327.0,14,16,8752.11
16328.0,563,1,310.14
16329.0,428,4,706.74
16330.0,18,7,497.43
16331.0,432,5,410.27
16332.0,28,11,1708.81
16334.0,492,1,241.56
16335.0,552,7,2172.29
16336.0,458,3,635.68
16337.0,37,1,133.15
16338.0,157,1,105.35
16339.0,284,1,80.45
16340.0,107,3,1368.37
16341.0,25,7,2155.15
16342.0,75,4,164.86
16343.0,16,3,496.71999999999997
16344.0,158,4,766.97
16345.0,44,2,1049.23
16346.0,385,1,212.67
16347.0,11,10,2664.2
16348.0,32,8,1392.34
16349.0,291,1,12.65
16350.0,21,9,1828.47
16351.0,333,13,3001.16
16352.0,18,2,494.44
16353.0,18,20,2274.11
16354.0,63,5,1013.41
16355.0,375,1,318.15
16356.0,198,6,415.87
16357.0,33,4,690.09
16358.0,1,5,2214.85
16359.0,7,14,1061.67
16360.0,5,6,3123.28
16361.0,10,4,753.01
16362.0,32,6,785.08
16363.0,53,1,99.97
16364.0,12,2,548.89
16365.0,18,13,655.6
16366.0,19,4,1201.55
16367.0,37,3,1292.66
16368.0,2,3,476.33000000000004
16369.0,18,7,2229.4700000000003
16370.0,82,4,1052.21
16371.0,449,1,131.5
16372.0,33,5,1202.96
16373.0,382,2,260.05
16374.0,66,5,1383.51
16375.0,470,2,104.0
16376.0,9,2,724.12
16378.0,247,3,308.85
16379.0,4,4,1723.04
16380.0,61,1,133.94
16381.0,396,2,218.95000000000002
16382.0,408,2,214.01
16383.0,75,7,2419.04
16384.0,90,4,1178.71
16385.0,60,5,803.25
16386.0,29,3,775.69
16387.0,323,5,559.71
16388.0,654,1,186.05
16389.0,53,4,336.14
16390.0,537,2,292.16
16391.0,401,4,905.39
16392.0,270,3,720.32
16393.0,2,23,4961.78
16394.0,57,5,786.44
16395.0,61,14,3183.31
16396.0,476,1,137.8
16397.0,628,1,80.39
16398.0,154,2,1040.96
16399.0,19,3,546.14
16400.0,95,9,2084.4
16401.0,1,21,3667.77
16402.0,265,2,208.1
16403.0,312,1,177.5
16404.0,70,1,308.95
16405.0,310,1,6.85
16406.0,19,3,468.16
16407.0,13,14,2304.55
16408.0,591,1,231.93
16409.0,36,12,4960.82
16410.0,734,1,25.200000000000003
16411.0,19,4,740.24
16412.0,54,5,527.96
16413.0,57,2,489.53
16414.0,22,5,427.48
16415.0,44,3,667.87
16416.0,27,9,2049.81
16417.0,493,1,35.01
16418.0,45,5,838.89
16419.0,113,8,793.34
16420.0,396,1,33.0
16421.0,376,3,347.82
16422.0,17,67,4263.24
16423.0,25,1,281.28
16424.0,191,2,176.46
16425.0,302,1,269.9
16426.0,2,10,1683.84
16427.0,263,2,180.46
16428.0,414,3,564.64
16429.0,106,1,4.95
16430.0,57,6,425.83
16431.0,213,3,604.38
16432.0,64,1,136.0
16433.0,28,2,271.42
16434.0,29,12,1941.51
16435.0,512,3,664.07
16436.0,668,3,315.89
16437.0,381,2,222.04999999999998
16438.0,6,5,746.6
16439.0,722,1,120.31
16440.0,8,6,2966.9700000000003
16441.0,67,5,943.43
16442.0,2,5,801.49
16444.0,46,16,3019.56
16445.0,34,4,557.91
16446.0,206,1,2.9
16447.0,136,3,525.66
16448.0,198,2,334.23
16449.0,198,2,644.04
16450.0,150,3,792.51
16451.0,88,3,909.12
16452.0,631,2,147.67000000000002
16453.0,531,2,144.06
16454.0,45,4,30.950000000000003
16455.0,64,11,3402.71
16456.0,99,13,3061.28
16457.0,218,1,160.87
16458.0,3,30,4980.59
16459.0,730,1,69.18
16460.0,28,3,761.01
16461.0,178,3,1273.6
16462.0,186,2,50.0
16463.0,21,4,1346.62
16464.0,20,3,1110.27
16465.0,421,2,622.82
16466.0,34,15,2676.26
16468.0,470,2,497.21999999999997
16469.0,24,5,700.0600000000001
16470.0,52,11,2196.98
16471.0,275,4,885.08
16472.0,434,2,500.71999999999997
16473.0,165,4,415.82
16474.0,7,7,1597.51
16475.0,144,3,417.7
16476.0,432,1,303.35
16477.0,64,11,3954.2400000000002
16478.0,25,3,271.84000000000003
16479.0,10,2,280.63
16480.0,76,1,422.07
16481.0,682,1,205.6
16482.0,16,1,167.34
16483.0,192,1,95.7
16484.0,174,2,376.8
16485.0,77,5,1739.07
16486.0,538,1,117.0
16487.0,577,2,170.65
16488.0,33,3,314.90999999999997
16489.0,380,2,70.7
16490.0,436,1,205.41000000000003
16491.0,47,2,1401.75
16492.0,541,1,371.96
16493.0,80,7,1435.8799999999999
16494.0,297,1,665.37
16495.0,3,3,473.96
16496.0,9,6,1980.0
16497.0,50,23,5097.06
16498.0,161,2,99.27
16499.0,360,8,2096.05
16500.0,5,8,565.55
16501.0,383,1,1027.03
16502.0,620,1,157.59
16503.0,107,11,3102.43
16504.0,25,1,462.37
16506.0,20,2,89.82
16507.0,572,1,132.76
16508.0,630,1,202.52
16509.0,297,1,206.22
16510.0,372,6,1419.97
16511.0,22,6,1430.7
16513.0,19,1,509.34000000000003
16515.0,52,10,2154.25
16516.0,30,1,101.69999999999999
16517.0,277,1,161.0
16518.0,61,4,802.98
16519.0,25,4,307.56
16520.0,186,6,1952.44
16521.0,415,3,958.61
16522.0,436,2,254.11
16523.0,2,25,4951.89
16524.0,446,2,267.94
16525.0,2,38,1978.52
16526.0,172,2,332.81
16527.0,81,2,1151.01
16528.0,4,1,185.55
16529.0,190,4,1553.92
16530.0,668,1,36.4
16531.0,22,11,2002.66
16533.0,19,3,916.62
16534.0,642,1,327.32
16535.0,5,2,748.02
16536.0,110,1,373.92
16537.0,641,1,23.35
16538.0,541,3,212.6
16539.0,3,10,1646.52
16540.0,414,1,203.86
16541.0,735,1,263.85
16542.0,54,2,203.62
16543.0,592,1,224.14
16544.0,520,2,140.3
16545.0,165,2,40.2
16546.0,291,4,730.8199999999999
16547.0,546,1,97.24
16548.0,599,1,17.3
16549.0,10,34,12001.59
16550.0,109,18,7395.95
16551.0,96,7,962.66
16552.0,243,2,189.19000000000003
16553.0,205,15,2194.94
16554.0,42,8,2443.71
16555.0,35,6,790.13
16556.0,67,17,6438.97
16557.0,24,2,114.65
16558.0,1,38,10121.34
16559.0,397,1,169.9
16560.0,27,8,2416.54
16561.0,6,2,506.62
16562.0,477,1,223.85999999999999
16563.0,54,6,723.09
16564.0,569,1,87.8
16565.0,364,3,115.11000000000001
16566.0,15,5,198.07999999999998
16567.0,194,2,519.8
16569.0,3,5,378.78999999999996
16570.0,15,20,3504.75
16571.0,27,10,3845.11
16572.0,127,3,930.16
16573.0,85,2,585.87
16574.0,71,3,1267.18
16576.0,420,2,513.37
16577.0,667,1,362.40000000000003
16578.0,626,1,156.20999999999998
16579.0,426,1,224.31
16581.0,183,1,105.84
16582.0,113,1,50.099999999999994
16583.0,374,2,297.95
16584.0,80,5,912.5400000000001
16585.0,594,2,293.59
16586.0,249,3,238.2
16587.0,232,1,140.35
16588.0,386,4,1106.59
16589.0,71,4,612.36
16590.0,401,2,378.7
16591.0,69,1,107.30000000000001
16592.0,4,28,6696.85
16593.0,51,6,614.84
16594.0,75,1,142.09
16595.0,61,5,1670.45
16596.0,16,4,375.58000000000004
16597.0,4,1,65.57000000000001
16598.0,286,1,145.04999999999998
16599.0,386,1,166.0
16600.0,4,13,1870.55
16601.0,41,3,445.28
16602.0,36,2,576.1999999999999
16603.0,75,2,465.97
16604.0,568,1,138.0
16606.0,404,2,292.91
16607.0,18,24,3961.11
16608.0,454,2,969.86
16609.0,15,7,4416.95
16610.0,219,1,75.66
16611.0,186,6,1573.1200000000001
16612.0,33,9,2667.38
16613.0,70,1,611.01
16614.0,183,3,664.14
16615.0,626,1,261.5
16616.0,15,2,380.92
16617.0,236,1,26.0
16618.0,31,4,1483.94
16619.0,264,4,1660.19
16620.0,4,6,1411.93
16621.0,52,4,307.71000000000004
